age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,Days in jail,c_days_from_compas,is_recid,r_days_from_arrest,violent_recid,is_violent_recid,decile_score.1,v_decile_score,priors_count.1,start,end,event,two_year_recid,High,Low,Language_Spanish,sex_Male,race_White,c_charge_degree_M,age_cat_young,age_cat_old
22,0,6,0,0,0,-1,3,1,0,0,0,0,6,8,0,2,812,0,0,1,0,0,1,0,1,1,0
41,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,812,0,0,0,1,0,0,1,1,0,1
21,0,8,0,0,0,-1,9,1,1,0,0,1,8,9,0,8,65,1,1,1,0,0,1,1,1,1,0
23,0,10,0,0,0,-1,1,1,0,0,0,0,10,10,0,0,812,0,0,1,0,0,0,0,1,1,0
40,0,4,0,0,3,0,40,0,0,0,0,0,4,3,3,40,812,0,0,0,1,0,1,1,1,0,1
39,0,6,0,0,19,-1,1,1,1,0,0,0,6,1,19,0,1,0,1,0,1,0,1,0,1,1,0
20,0,5,0,0,0,-1,2,1,1,0,0,0,5,6,0,1,121,1,1,0,0,0,1,0,0,1,0
27,0,2,0,0,4,-1,1,1,1,0,0,0,2,2,4,0,227,1,1,0,1,0,1,0,0,1,0
38,0,1,0,0,1,-23,2,23,0,0,0,0,1,1,1,0,812,0,0,0,1,0,0,1,1,1,0
28,0,2,0,0,3,0,0,249,0,0,0,0,2,3,3,0,812,0,0,0,1,0,1,0,0,1,0
32,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,812,0,0,0,1,0,1,1,1,1,0
28,0,4,0,0,1,-1,1,1,1,249,0,0,4,2,1,0,63,1,1,0,1,0,1,0,0,1,0
40,0,5,0,0,8,-1,0,1,1,1,0,0,5,2,8,0,138,0,1,0,1,0,1,0,0,0,1
31,0,7,0,0,3,0,0,0,0,0,0,0,7,9,3,0,812,0,0,1,0,0,1,1,1,1,0
23,0,7,0,0,1,-1,27,1,1,0,0,0,7,6,1,26,380,1,1,0,0,0,1,0,1,1,0
28,0,7,0,0,1,0,0,0,0,0,0,0,7,7,1,0,811,0,0,0,0,0,1,0,0,1,0
55,0,1,0,0,4,-1,5,1,0,0,0,0,1,1,4,4,811,0,0,0,1,0,1,0,0,0,1
48,0,1,0,0,4,-1,4,1,1,0,0,0,1,1,4,3,125,1,1,0,1,0,1,0,0,0,1
37,0,5,0,0,0,0,0,0,0,0,0,0,5,2,0,0,811,0,0,0,1,0,0,0,0,1,0
36,0,2,0,0,0,-1,1,1,0,0,0,0,2,1,0,0,811,0,0,0,1,0,0,1,1,1,0
24,0,7,0,0,1,0,0,0,0,0,0,0,7,7,1,0,811,0,0,0,0,0,1,0,0,1,0
33,0,8,12,2,28,-1,2,1,1,0,2,0,8,5,28,1,83,1,1,0,0,0,1,0,0,1,0
37,0,5,0,0,0,0,37,0,0,0,0,0,5,3,0,37,811,0,0,0,1,0,0,0,0,1,0
20,0,3,0,0,0,-1,11,1,0,0,0,0,3,6,0,10,61,0,0,0,0,0,1,0,0,1,0
20,0,9,0,0,0,-1,210,1,1,0,0,0,9,8,0,209,258,1,1,1,0,0,1,0,0,1,0
30,0,4,0,0,3,-1,26,1,0,0,0,0,4,4,3,25,810,0,0,0,1,0,0,0,0,1,0
39,0,4,0,2,10,-1,1,1,1,1,2,1,4,3,10,0,218,1,1,0,1,0,0,0,0,1,0
47,0,6,0,0,5,-1,2,1,0,0,0,0,6,1,5,1,810,0,0,0,1,0,1,0,0,0,1
30,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,810,0,0,0,1,0,0,0,1,1,0
31,0,9,0,0,0,-1,2,1,0,0,0,0,9,4,0,1,810,0,0,0,1,0,1,0,1,1,0
30,0,2,0,0,3,-1,1,1,0,0,0,0,2,2,3,0,810,0,0,0,1,0,0,0,0,1,0
39,0,1,0,0,0,-1,3,1,1,0,0,0,1,1,0,2,757,1,0,0,1,0,1,0,1,1,0
47,0,1,0,0,0,-1,3,1,1,0,0,0,1,1,0,2,107,1,1,0,1,0,1,0,1,0,1
20,0,2,2,1,3,-1,1,1,1,0,1,0,2,4,3,0,68,1,1,0,1,0,1,0,1,1,0
19,3,9,0,0,2,-43,43,43,1,1,0,0,9,9,2,0,71,1,1,1,0,0,1,0,0,1,0
41,0,2,0,0,3,-1,2,1,1,0,0,0,2,1,3,1,631,1,1,0,1,0,1,0,1,0,1
21,0,3,0,0,0,0,1,0,0,0,0,0,3,6,0,1,809,0,0,0,0,0,1,0,1,1,0
37,0,7,0,0,1,-3,1,3,1,0,0,0,7,3,1,0,414,1,1,0,1,0,1,0,1,1,0
34,0,10,0,0,0,-1,2,1,0,0,0,0,10,9,0,1,809,0,0,1,0,0,1,0,0,1,0
34,0,9,0,0,27,-1,118,1,1,0,0,0,9,7,27,117,163,1,1,0,0,0,1,0,0,1,0
52,0,1,0,0,3,0,0,0,0,0,0,0,1,1,3,0,809,0,0,0,1,0,0,0,0,0,1
23,0,4,0,0,0,-2,1,2,1,0,0,0,4,4,0,0,389,0,1,0,1,0,1,0,1,1,0
34,0,7,0,0,4,-152,97,152,1,3,0,0,7,3,4,0,184,1,1,0,1,0,0,1,0,1,0
42,0,2,0,0,1,-3,0,4,0,0,0,0,2,1,1,0,809,0,0,0,1,0,1,1,1,0,1
51,0,1,0,0,0,-1,1,1,1,0,0,1,1,1,0,0,169,1,1,0,1,0,0,1,1,0,1
24,0,4,0,0,1,-3,3,3,0,0,0,0,4,4,1,0,809,0,0,0,1,0,0,1,0,1,0
48,0,5,0,0,0,-1,10,1,0,0,0,0,5,3,0,9,809,0,0,0,1,0,0,0,1,0,1
24,0,3,0,0,1,-37,1,37,0,0,0,0,3,3,1,0,58,0,0,0,1,0,1,1,0,1,0
49,0,1,0,0,2,-1,2,1,0,0,0,0,1,1,2,1,809,0,0,0,1,0,1,0,0,0,1
48,1,10,0,0,25,-1,6,1,1,-1,0,1,10,9,25,5,18,0,1,0,1,0,1,0,0,0,1
28,0,3,0,0,3,0,0,1,1,0,0,0,3,2,3,0,269,1,1,0,1,0,1,0,1,1,0
39,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,809,0,0,0,1,0,1,1,1,1,0
61,0,1,0,0,0,0,6,0,0,0,0,0,1,1,0,6,1059,0,0,0,1,0,1,1,1,0,1
49,0,1,0,0,3,-1,1,1,1,0,0,0,1,1,3,0,270,1,1,0,1,0,1,0,0,0,1
39,0,1,1,0,3,317,0,329,1,1,0,0,1,2,3,0,316,1,1,0,1,0,1,1,1,1,0
22,0,5,0,0,1,-1,2,1,1,0,0,0,5,5,1,1,761,1,0,0,0,0,0,0,0,1,0
26,0,3,0,0,3,-1,1,1,0,0,0,0,3,3,3,0,809,0,0,0,1,0,0,1,1,1,0
36,0,2,0,0,1,-1,1,1,0,0,0,0,2,2,1,0,809,0,0,0,1,0,0,0,1,1,0
26,0,2,0,0,1,-31,1,31,0,0,0,0,2,2,1,0,809,0,0,0,1,0,0,0,0,1,0
24,0,6,0,0,2,-1,58,1,1,0,0,0,6,4,2,57,480,1,1,0,1,0,0,0,0,1,0
39,0,6,0,0,1,-9,5,9,0,0,0,0,6,1,1,0,808,0,0,0,1,0,1,0,0,1,0
57,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,808,0,0,0,1,0,1,0,0,0,1
24,0,2,0,0,0,-1,2,1,0,0,0,0,2,4,0,1,808,0,0,0,1,0,1,0,0,1,0
27,0,2,0,0,0,0,17,0,0,0,0,0,2,3,0,17,808,0,0,0,1,0,1,0,0,1,0
46,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,808,0,0,0,1,0,1,1,0,0,1
24,0,3,0,0,5,-1,1,1,1,0,0,0,3,4,5,0,247,1,1,0,1,0,1,0,0,1,0
23,0,2,0,0,0,-1,5,1,0,0,0,0,2,4,0,4,808,0,0,0,1,0,1,1,0,1,0
45,0,4,0,0,6,0,1,1,0,0,0,0,4,1,6,1,808,0,0,0,1,0,1,0,0,0,1
24,0,2,0,0,1,-1,6,1,1,0,0,1,2,3,1,5,247,1,1,0,1,0,1,0,0,1,0
21,1,10,0,0,2,-306,294,273,0,0,0,0,10,9,2,0,808,0,0,1,0,0,1,0,0,1,0
28,0,3,0,0,1,-1,2,1,0,0,0,0,3,2,1,1,808,0,0,0,1,0,1,0,0,1,0
48,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,808,0,0,0,1,0,0,1,1,0,1
35,0,9,0,0,2,-50,1,50,0,0,0,0,9,5,2,0,71,0,0,0,0,0,1,1,0,1,0
35,1,9,0,0,13,-188,134,188,1,0,0,0,9,5,13,0,413,1,1,0,0,0,1,0,0,1,0
39,0,6,0,0,2,-120,64,120,0,0,0,0,6,3,2,0,808,0,0,0,1,0,1,1,0,1,0
52,0,4,0,0,15,0,1,0,1,0,0,0,4,3,15,1,334,0,1,0,1,0,1,0,1,0,1
21,0,7,0,0,2,-1,29,1,1,0,0,0,7,8,2,28,156,0,1,1,0,0,1,0,0,1,0
22,0,7,0,0,3,0,2,1,1,0,0,0,7,5,3,2,53,0,1,0,0,0,1,1,0,1,0
25,0,9,0,0,2,16,1,44,1,0,0,1,9,7,2,0,16,0,1,0,0,0,0,1,0,1,0
23,1,9,0,0,4,-1,3,1,0,0,0,0,9,9,4,2,496,0,0,0,0,0,1,0,0,1,0
30,0,1,0,0,1,-48,48,48,0,0,0,0,1,2,1,0,807,0,0,0,1,0,1,0,0,1,0
43,0,1,0,0,4,-26,26,26,1,0,0,1,1,2,4,0,421,0,1,0,1,0,1,0,0,0,1
25,0,3,0,0,0,-1,1,1,0,0,0,0,3,3,0,0,806,0,0,0,1,0,0,1,1,1,0
27,0,2,0,0,0,-1,1,1,1,120,0,1,2,3,0,0,449,1,1,0,1,0,1,0,1,1,0
54,0,1,0,0,2,-26,1,26,0,0,0,0,1,1,2,0,806,0,0,0,1,0,1,0,1,0,1
56,0,3,0,0,4,-50,1,50,1,0,0,1,3,1,4,0,165,1,1,0,1,0,1,0,1,0,1
56,0,1,0,0,4,0,7,0,0,0,0,0,1,1,4,7,806,0,0,0,1,0,1,1,0,0,1
56,0,1,0,0,1,-2,1,2,1,406,0,0,1,1,1,0,51,1,1,0,1,0,1,1,0,0,1
32,0,2,0,1,4,-1,0,1,0,0,1,0,2,1,4,0,806,0,0,0,1,0,0,1,0,1,0
37,0,2,0,0,2,0,0,514,0,0,0,0,2,2,2,0,806,0,0,0,1,0,1,0,1,1,0
22,1,9,0,0,2,0,30,0,1,1,0,0,9,10,2,30,175,1,1,1,0,0,1,0,0,1,0
24,0,4,0,0,0,0,1,1,0,0,0,0,4,3,0,1,806,0,0,0,1,0,1,0,0,1,0
54,0,1,0,0,0,-1,30,1,0,0,0,0,1,1,0,29,806,0,0,0,1,0,0,1,1,0,1
32,0,2,0,0,1,-1,1,1,0,0,0,0,2,3,1,0,805,0,0,0,1,0,1,0,0,1,0
21,0,7,0,0,0,-1,1,1,1,1,0,0,7,7,0,0,355,1,1,0,0,0,1,1,0,1,0
56,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,805,0,0,0,1,0,0,1,1,0,1
24,0,2,0,0,0,-1,1,1,0,0,0,0,2,3,0,0,805,0,0,0,1,0,0,0,1,1,0
53,0,1,0,0,1,0,0,664,1,0,0,0,1,1,1,0,500,1,1,0,1,0,1,1,1,0,1
33,0,2,0,0,0,-1,2,1,0,0,0,0,2,2,0,1,805,0,0,0,1,0,0,0,1,1,0
20,1,8,0,0,1,-189,1,189,1,5,0,0,8,10,1,0,268,1,1,1,0,0,1,0,0,1,0
60,0,1,0,0,3,-120,120,120,0,0,0,0,1,2,3,0,805,0,0,0,1,0,1,1,0,0,1
30,0,5,0,0,3,0,1,0,0,0,0,0,5,2,3,1,805,0,0,0,1,0,0,1,0,1,0
26,0,3,1,0,4,-1,2,1,0,0,0,0,3,3,4,1,805,0,0,0,1,0,0,0,0,1,0
36,0,2,0,0,1,0,0,0,0,0,0,0,2,1,1,0,805,0,0,0,1,0,1,1,0,1,0
54,0,5,0,0,7,-98,20,98,0,0,0,0,5,2,7,0,805,0,0,0,1,0,0,1,0,0,1
52,0,1,0,0,0,-1,2,1,0,0,0,0,1,1,0,1,805,0,0,0,1,0,0,0,0,0,1
22,0,6,0,0,2,-31,1,31,1,1,0,1,6,7,2,0,80,0,1,0,0,0,0,1,0,1,0
23,0,5,0,0,0,0,32,1,0,0,0,0,5,5,0,32,805,0,0,0,0,0,1,0,1,1,0
26,0,2,0,0,2,-1,3,1,0,0,0,0,2,3,2,2,804,0,0,0,1,0,1,1,0,1,0
44,0,6,0,0,6,-1,270,1,1,0,0,1,6,4,6,403,547,1,1,0,1,0,1,1,0,0,1
22,0,10,0,0,3,0,11,1,1,1,0,0,10,6,3,11,223,0,1,0,0,0,1,1,1,1,0
41,0,7,0,0,0,-1,1,1,0,0,0,0,7,1,0,0,804,0,0,0,1,0,1,0,0,0,1
32,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,123,1,1,0,1,0,1,1,0,1,0
30,0,6,0,0,9,-1,7,1,1,0,0,0,6,5,9,6,35,1,1,0,0,0,1,1,1,1,0
21,0,6,0,0,0,0,0,0,1,0,0,0,6,6,0,0,387,1,1,0,0,0,1,0,0,1,0
24,0,7,0,0,7,-1,1,1,1,0,0,0,7,6,7,0,39,0,1,0,0,0,1,0,0,1,0
35,0,4,0,0,0,-1,1,1,0,0,0,0,4,3,0,0,803,0,0,0,1,0,1,0,1,1,0
25,0,4,0,0,0,-1,1,1,0,0,0,0,4,3,0,0,803,0,0,0,1,0,0,1,0,1,0
33,0,8,0,0,14,-1,1,1,1,0,0,1,8,4,14,0,86,1,1,0,1,0,1,0,0,1,0
33,0,8,0,0,0,-1,1,1,1,0,0,0,8,6,0,0,359,1,1,0,0,0,1,0,1,1,0
24,0,10,0,0,3,-1,1,1,1,0,0,0,10,9,3,0,54,1,1,1,0,0,0,0,0,1,0
38,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,803,0,0,0,1,0,1,0,0,1,0
53,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,803,0,0,0,1,0,1,0,1,0,1
31,0,5,0,0,5,-1,1,1,1,0,0,0,5,2,5,0,76,1,1,0,1,0,1,1,0,1,0
35,0,4,0,0,0,-1,1,1,0,0,0,0,4,3,0,0,802,0,0,0,1,0,1,0,0,1,0
31,0,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,802,0,0,1,0,0,1,0,0,1,0
58,0,1,0,0,1,-1,1,2,0,0,0,0,1,1,1,0,802,0,0,0,1,0,1,1,1,0,1
46,0,7,0,0,2,-17,4,1895,0,0,0,0,7,6,2,0,801,0,0,0,0,0,1,0,1,0,1
26,0,1,0,0,1,0,14,0,0,0,0,0,1,2,1,14,195,0,0,0,1,0,1,0,1,1,0
55,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,801,0,0,0,1,0,0,0,1,0,1
33,0,5,0,0,5,-32,22,32,0,0,0,0,5,2,5,0,801,0,0,0,1,0,1,1,0,1,0
31,0,5,0,0,3,0,0,0,0,0,0,0,5,4,3,0,801,0,0,0,1,0,1,1,1,1,0
49,0,3,0,0,1,-16,13,17,0,0,0,0,3,1,1,0,801,0,0,0,1,0,1,1,0,0,1
49,0,1,0,0,2,0,0,0,1,0,0,0,1,1,2,0,138,0,1,0,1,0,0,1,1,0,1
32,0,1,0,0,1,-7,1,7,1,0,0,1,1,2,1,0,565,1,1,0,1,0,1,1,0,1,0
35,0,2,0,0,0,-1,1,1,0,0,0,0,2,1,0,0,801,0,0,0,1,0,0,0,1,1,0
46,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,801,0,0,0,1,0,1,1,0,0,1
20,0,4,0,0,0,0,0,1,1,85,0,0,4,6,0,0,277,1,1,0,0,0,1,0,0,1,0
67,0,1,0,0,2,-80,46,80,0,0,0,0,1,1,2,0,801,0,0,0,1,0,1,1,0,0,1
52,0,5,0,0,4,0,1,0,0,0,0,0,5,3,4,1,801,0,0,0,1,0,1,0,1,0,1
42,1,9,0,0,7,0,2,0,1,0,0,0,9,7,7,2,342,0,1,0,1,0,1,0,0,0,1
25,0,9,0,1,7,-1,3,1,1,0,1,0,9,6,7,2,55,1,1,0,0,0,1,0,1,1,0
42,0,2,0,0,0,-1,2,1,1,178,0,0,2,1,0,1,103,0,1,0,1,0,0,1,0,0,1
26,0,5,0,0,1,-1,1,1,0,0,0,0,5,4,1,0,800,0,0,0,1,0,0,0,0,1,0
31,0,7,0,0,0,0,0,1,0,0,0,0,7,6,0,0,800,0,0,0,0,0,1,1,0,1,0
34,0,1,0,0,3,-1,1,1,0,0,0,0,1,1,3,0,800,0,0,0,1,0,1,0,0,1,0
34,0,10,2,1,19,-1,5,1,1,0,1,0,10,6,19,4,276,1,1,0,0,0,1,0,0,1,0
36,0,1,0,0,0,-1,3,1,0,0,0,0,1,1,0,2,800,0,0,0,1,0,1,0,1,1,0
26,0,3,0,0,4,0,0,0,1,0,0,0,3,2,4,0,153,0,1,0,1,0,1,0,0,1,0
26,0,9,0,0,15,-1,43,1,0,0,0,0,9,6,15,42,800,0,0,0,0,0,1,0,0,1,0
35,0,1,0,0,1,-1,9,1,0,0,0,0,1,1,1,8,800,0,0,0,1,0,1,0,1,1,0
30,0,10,1,0,19,0,9,1,1,0,0,0,10,7,19,9,144,1,1,0,0,0,1,0,0,1,0
22,0,6,0,0,4,-12,1,12,0,0,0,0,6,5,4,0,800,0,0,0,0,0,1,0,1,1,0
51,0,7,0,0,3,0,0,1,0,0,0,0,7,4,3,0,800,0,0,0,1,0,1,0,0,0,1
22,0,3,0,0,0,0,0,1,0,0,0,0,3,4,0,0,800,0,0,0,1,0,0,1,1,1,0
37,0,4,0,0,11,-1,2,1,0,0,0,0,4,2,11,1,770,0,0,0,1,0,1,0,0,1,0
63,0,1,0,0,1,-219,8,219,0,0,0,0,1,1,1,0,800,0,0,0,1,0,0,0,0,0,1
25,0,4,0,0,2,-13,12,13,1,1,0,0,4,3,2,0,180,1,1,0,1,0,1,1,0,1,0
29,0,2,0,0,0,0,1,0,0,0,0,0,2,2,0,1,799,0,0,0,1,0,1,0,0,1,0
24,0,2,0,0,0,-1,1,1,0,0,0,0,2,3,0,0,799,0,0,0,1,0,1,0,1,1,0
34,0,3,0,0,2,-12,12,12,1,0,0,0,3,2,2,0,756,1,0,0,1,0,1,0,0,1,0
47,0,1,0,0,1,-27,17,27,0,0,0,0,1,1,1,0,799,0,0,0,1,0,1,0,0,0,1
23,0,7,0,0,0,0,0,0,0,0,0,0,7,4,0,0,799,0,0,0,1,0,0,0,0,1,0
32,0,3,0,0,0,-1,1,1,0,0,0,0,3,2,0,0,799,0,0,0,1,0,0,0,0,1,0
41,0,8,0,0,2,-1,162,1,1,0,0,0,8,2,2,161,282,1,1,0,1,0,1,0,0,0,1
19,0,10,1,0,1,0,0,0,1,0,0,0,10,10,1,0,711,1,1,1,0,0,1,0,0,1,0
21,0,8,0,1,0,0,7,1,1,0,1,0,8,7,0,7,304,1,1,0,0,0,1,0,0,1,0
30,0,2,1,0,1,-1,2,1,0,0,0,0,2,2,1,1,799,0,0,0,1,0,1,0,1,1,0
30,0,3,0,0,2,-1,63,1,0,0,0,0,3,2,2,62,799,0,0,0,1,0,1,1,0,1,0
67,0,1,0,0,4,0,0,173,0,0,0,0,1,1,4,0,799,0,0,0,1,0,1,0,1,0,1
62,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,799,0,0,0,1,0,1,0,1,0,1
39,0,4,0,0,1,-1,7,1,0,0,0,0,4,4,1,6,799,0,0,0,1,0,0,1,0,1,0
28,0,10,0,0,0,391,7,1,1,0,0,0,10,6,0,0,391,1,1,0,0,0,0,0,0,1,0
26,0,8,0,0,4,0,1,0,1,0,0,0,8,5,4,1,139,1,1,0,0,0,1,0,0,1,0
26,0,10,0,0,13,0,7,1,1,0,0,0,10,10,13,7,100,0,1,1,0,0,1,0,1,1,0
33,0,2,0,0,1,-90,47,90,0,0,0,0,2,4,1,0,798,0,0,0,1,0,1,0,1,1,0
33,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,798,0,0,0,1,0,0,1,1,1,0
32,0,1,0,0,0,-1,6,1,1,0,0,1,1,2,0,5,513,1,1,0,1,0,1,1,0,1,0
57,0,1,0,0,0,-1,5,1,0,0,0,0,1,1,0,4,798,0,0,0,1,0,1,1,0,0,1
23,0,7,0,1,2,137,1,192,1,0,1,0,7,8,2,0,137,0,1,1,0,0,1,0,1,1,0
35,0,10,0,0,2,0,0,1,0,0,0,0,10,8,2,0,798,0,0,1,0,0,1,0,0,1,0
44,0,4,0,0,7,0,1,1,0,0,0,0,4,3,7,1,622,0,0,0,1,0,1,0,0,0,1
30,0,2,0,0,1,-1,1,1,1,0,0,0,2,2,1,0,138,1,1,0,1,0,1,0,0,1,0
47,0,1,0,0,1,-1,1,1,0,0,0,0,1,1,1,0,798,0,0,0,1,0,1,1,0,0,1
55,0,1,0,0,0,-1,2,1,0,0,0,0,1,1,0,1,798,0,0,0,1,0,0,1,1,0,1
34,0,4,0,0,11,-1,1,1,0,0,0,0,4,3,11,0,798,0,0,0,1,0,1,1,0,1,0
38,0,7,0,0,15,0,0,1,1,0,0,0,7,5,15,0,770,1,0,0,0,0,1,0,0,1,0
33,0,3,0,0,4,-1,2,1,1,0,0,0,3,2,4,1,58,0,1,0,1,0,1,0,0,1,0
48,0,2,0,0,0,-1,1,1,0,0,0,0,2,1,0,0,798,0,0,0,1,0,1,1,0,0,1
32,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,797,0,0,0,1,0,1,0,1,1,0
27,0,8,0,0,6,-1,35,1,1,0,0,0,8,9,6,34,663,1,1,1,0,0,1,0,0,1,0
36,0,1,0,0,9,-1,1,1,1,0,0,0,1,1,9,0,70,1,1,0,1,0,0,0,0,1,0
41,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,797,0,0,0,1,0,1,0,1,0,1
27,0,4,1,0,1,-1,8,1,0,0,0,0,4,3,1,7,797,0,0,0,1,0,1,0,0,1,0
44,0,1,0,0,0,-1,2,1,1,0,0,1,1,1,0,1,706,1,1,0,1,0,1,1,1,0,1
30,0,1,0,0,1,0,4,1,0,0,0,0,1,2,1,4,1109,0,0,0,1,0,1,0,1,1,0
34,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,797,0,0,0,1,0,0,0,1,1,0
31,0,4,0,1,3,-1,1,1,1,0,1,0,4,2,3,0,139,1,1,0,1,0,1,1,1,1,0
34,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,796,0,0,0,1,0,0,0,0,1,0
20,0,6,0,0,0,-1,1,1,1,0,0,0,6,9,0,0,254,1,1,1,0,0,1,0,1,1,0
30,0,8,0,0,1,-1,1,1,0,0,0,0,8,6,1,0,796,0,0,0,0,0,1,0,1,1,0
24,0,5,0,0,0,-1,1,1,1,0,0,0,5,4,0,0,72,0,1,0,1,0,1,0,0,1,0
26,0,6,0,0,0,-1,1,1,0,0,0,0,6,2,0,0,796,0,0,0,0,0,1,1,1,1,0
20,0,3,0,3,0,0,1,0,1,0,3,0,3,5,0,1,391,0,1,0,0,0,1,1,0,1,0
31,0,3,0,0,7,0,1,1,1,0,0,0,3,2,7,1,225,1,1,0,1,0,1,0,1,1,0
44,0,4,0,0,2,-2,0,3,0,0,0,0,4,1,2,0,795,0,0,0,1,0,1,1,1,0,1
44,0,2,0,0,2,0,0,1,1,0,0,0,2,1,2,0,216,1,1,0,1,0,1,1,1,0,1
44,0,1,0,0,0,-2,1,2,0,0,0,0,1,1,0,0,795,0,0,0,1,0,0,1,1,0,1
29,0,1,0,0,0,-1,1,1,1,0,0,1,1,2,0,0,110,1,1,0,1,0,1,1,1,1,0
51,0,5,0,0,7,-157,146,157,0,0,0,0,5,2,7,0,795,0,0,0,1,0,0,1,0,0,1
26,0,4,0,0,1,-23,1,23,0,0,0,0,4,5,1,0,795,0,0,0,0,0,0,0,1,1,0
22,0,7,1,1,2,0,0,681,0,0,1,0,7,5,2,0,764,0,0,1,0,0,0,1,0,1,0
46,0,1,0,0,1,-2,1,2,0,0,0,0,1,1,1,0,795,0,0,0,1,0,1,0,1,0,1
31,0,7,0,0,4,-1,27,1,1,0,0,1,7,7,4,26,263,1,1,0,0,0,1,1,1,1,0
25,4,4,0,1,13,-1,5,0,1,0,1,0,4,3,13,4,52,0,1,0,1,0,1,1,0,1,0
20,0,3,0,0,0,-2,1,2,1,0,0,1,3,6,0,0,776,1,0,0,0,0,0,1,0,1,0
50,0,1,0,0,0,0,36,0,1,0,0,1,1,1,0,36,58,1,1,0,1,0,1,1,0,0,1
26,0,6,0,0,0,-2,1,2,0,0,0,0,6,3,0,0,795,0,0,0,1,0,0,1,1,1,0
41,0,1,0,0,1,-38,30,1364,0,0,0,0,1,1,1,0,364,0,0,0,1,0,1,0,1,0,1
25,0,10,0,0,3,-23,1,23,0,0,0,0,10,8,3,0,795,0,0,1,0,0,0,0,1,1,0
51,0,2,0,0,3,-86,2,14,0,0,0,0,2,1,3,0,795,0,0,0,1,0,1,0,1,0,1
22,0,10,0,0,5,-91,1,40,1,0,0,1,10,6,5,0,152,0,1,0,0,0,1,0,1,1,0
21,0,7,0,0,3,-1,10,1,1,0,0,0,7,6,3,9,35,1,1,0,0,0,1,0,0,1,0
67,0,1,0,0,0,-3,1,3,0,0,0,0,1,1,0,0,795,0,0,0,1,0,0,1,1,0,1
36,0,3,0,0,2,-1,3,1,1,0,0,0,3,1,2,2,598,1,1,0,1,0,1,0,1,1,0
37,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,794,0,0,0,1,0,1,0,1,1,0
30,0,2,0,0,0,-1,0,2,0,0,0,0,2,2,0,0,794,0,0,0,1,0,1,1,0,1,0
29,0,2,0,0,1,-18,3,18,0,0,0,0,2,3,1,0,794,0,0,0,1,0,1,1,0,1,0
23,0,9,0,0,2,-1,8,1,1,0,0,0,9,9,2,7,699,1,1,1,0,0,1,0,1,1,0
23,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,794,0,0,0,1,0,0,0,1,1,0
21,0,7,1,2,1,-1,1,1,0,0,2,0,7,9,1,0,215,0,0,1,0,0,1,0,0,1,0
27,1,9,2,0,11,-1,3,1,0,0,0,0,9,10,11,2,794,0,0,1,0,0,1,0,0,1,0
31,0,7,0,0,9,-1,1,1,1,0,0,0,7,3,9,0,424,1,1,0,1,0,1,0,1,1,0
39,0,1,0,0,1,-4,1,4,0,0,0,0,1,1,1,0,211,0,0,0,1,0,1,1,0,1,0
29,0,5,0,0,5,-1,3,1,1,0,0,1,5,4,5,2,455,1,1,0,1,0,1,0,0,1,0
44,0,2,0,0,5,-47,12,47,0,0,0,0,2,1,5,0,794,0,0,0,1,0,1,1,0,0,1
38,0,3,0,0,2,0,0,0,1,0,0,0,3,3,2,0,15,1,1,0,1,0,1,0,0,1,0
20,1,3,0,0,1,-1,1,1,0,0,0,0,3,6,1,0,793,0,0,0,0,0,1,0,0,1,0
24,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,793,0,0,0,0,0,1,0,1,1,0
27,0,2,0,0,1,-1,1,1,0,0,0,0,2,2,1,0,793,0,0,0,1,0,1,0,0,1,0
21,1,4,0,1,1,-171,5,171,1,0,1,0,4,6,1,0,166,1,1,0,0,0,1,0,0,1,0
26,0,7,0,0,4,0,293,0,1,0,0,0,7,4,4,580,620,1,1,0,1,0,1,1,1,1,0
24,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,793,0,0,0,1,0,0,1,1,1,0
